site1,site2,objective,sample_id,latitude,longitude,status,spp,dbh_cm,tree_ht_m,age,elev_m,vpd_min,vpd_max,temp_min_c,temp_max_c,temp_mean_c,precip_mm,modis_npp,cwd_1981_2010,cwd_2041_2070,sol_rad30,slope,asw_mm,aspect,forest_group,stems_ha,sum_ht_m,mean_ht_m,crown_ha,trees15_ha,basal15_m2ha,drip_ba_m2,pvt,bai50_total,bai25_total,bai10_total,bai5_total,bai50_mean,bai25_mean,bai10_mean,bai5_mean,bai50_scaled_mean,bai25_scaled_mean,bai10_scaled_mean,bai5_scaled_mean
cny,cny2,N,cny026,44.27495,-118.87615,D,PSME,60.96,26.75042759,129,1528.755803,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,5854,107.2008209,144.4759369,168430.875,28.98053169,76.2,49.37791443,group2,201,3713.0736,18.47300299,217,201,22.1,0,PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny2,N,cny028,44.2738,-118.8763167,D,PIPO,37.465,21.336,126,1541.355145,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,5854,103.4341812,140.0553131,192777.8281,25.01833534,76.2,115.2512054,group2,162,2801.4168,17.2926963,172,201,22.1,0.017935953,PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny2,N,cny029,44.2738,-118.8763167,D,PIPO,34.29,15.31140924,149,1541.355145,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,5854,103.4341812,140.0553131,192777.8281,25.01833534,76.2,115.2512054,group2,162,2801.4168,17.2926963,172,201,22.1,0,PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny2,N,cny030,44.2738,-118.8763167,D,PSME,48.26,20.34635688,118,1541.355145,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,5854,103.4341812,140.0553131,192777.8281,25.01833534,76.2,115.2512054,group2,162,2801.4168,17.2926963,172,201,22.1,0.014171086,PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny2,N,cny032,44.2738,-118.8763167,D,PIPO,40.64,16.7132367,148,1541.355145,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,5854,103.4341812,140.0553131,192777.8281,25.01833534,76.2,115.2512054,group2,162,2801.4168,17.2926963,172,201,22.1,0.00091074,PSME,58996.59676,24531.22205,9890.394979,5001.123965,1179.931935,981.2488822,989.0394979,1000.224793,0.798487669,0.396867151,0.412615203,0.435225305
cny,cny2,N,cny033,44.2726333,-118.8768167,D,PSME,33.02,6.4008,61,1535.3919,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,5854,93.27593231,127.5348587,184142.8594,26.23395348,76.2,106.1353073,group2,155,2711.196,17.4915871,166,201,22.1,0,PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny2,N,cny035,44.2726333,-118.8768167,D,PSME,71.12,27.27209657,131,1535.3919,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,5854,93.27593231,127.5348587,184142.8594,26.23395348,76.2,106.1353073,group2,155,2711.196,17.4915871,166,201,22.1,0.019187593,PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny2,N,cny036,44.2726333,-118.8768167,D,PIPO,76.2,28.29295873,164,1535.3919,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,5854,93.27593231,127.5348587,184142.8594,26.23395348,76.2,106.1353073,group2,155,2711.196,17.4915871,166,201,22.1,0.045441369,PSME,159870.8677,73796.1371,30037.73246,15870.25543,3197.417354,2951.845484,3003.773246,3174.051086,0.846250773,0.647558392,0.689573182,0.827345108
cny,cny5,N,cny038,44.2686,-118.8815167,D,PIPO,93.98,32.3088,277,1534.551319,1.459999919,13.60999966,0.108499996,13.81999969,6.964900017,470.3589783,5854,154.6278229,198.4600067,202616.5,21.23338318,60.96,158.9430237,group2,171,1856.8416,10.85872281,188,201,22.1,0.023593442,ABGR_Warm_Dry,81418.75928,30798.89261,9918.782096,5856.680489,1628.375186,1231.955704,991.8782096,1171.336098,-0.424957071,-0.976049205,-1.309798742,-1.060321017
cny,cny2,N,cny039,44.2721667,-118.87695,D,PIPO,91.44,36.2712,340,1532.012757,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,5854,110.5146332,149.1242523,182999.4219,28.55326271,76.2,113.0046082,group2,158,2831.8968,17.92339747,173,201,22.1,0.071258895,PSME,57834.82323,19612.25419,7475.12598,3871.788322,1156.696465,784.4901677,747.512598,774.3576643,-0.864486088,-1.221500728,-1.256969052,-1.231219672
cny,cny1,N,cny041,44.2726,-118.8747667,D,PSME,48.26,25.2984,127,1443.552148,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,6353,93.96954346,128.5861816,179323.3906,28.87233925,76.2,106.6260681,group3,159,2597.8104,16.33843019,176,438,38.2,0.020482841,PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny1,N,cny043,44.2726,-118.8747667,D,PIPO,55.88,24.6371451,349,1443.552148,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,6353,93.96954346,128.5861816,179323.3906,28.87233925,76.2,106.6260681,group3,159,2597.8104,16.33843019,176,438,38.2,0.035463817,PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny1,N,cny045,44.2726,-118.8747667,D,PSME,50.165,22.48697955,125,1443.552148,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,6353,93.96954346,128.5861816,179323.3906,28.87233925,76.2,106.6260681,group3,159,2597.8104,16.33843019,176,438,38.2,0.026596979,PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny1,N,cny049,44.2762333,-118.8701333,D,LAOC,102.87,50.5968,347,1423.605756,1.5,13.42000008,0.068300001,13.60999966,6.839900017,533.3768921,6353,143.1368866,184.269455,197721.9531,11.81295872,43.18,142.2541962,group3,172,2847.4416,16.55489302,186,438,38.2,0.070999515,ABGR_Warm_Dry,107179.5376,37882.73322,11487.38433,6212.275791,2143.590751,1515.309329,1148.738433,1242.455158,0.547936364,-0.361852961,-0.892669687,-0.756962227
cny,cny1,N,cny050,44.2759167,-118.87155,D,LAOC,107.315,44.196,299,1432.492134,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,6353,138.1722717,178.7435303,198131.4844,12.05109119,43.18,141.4936523,group3,211,4207.4592,19.94056493,230,438,38.2,0.144814555,PIPO_Xeric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny1,N,cny051,44.2738167,-118.8732833,D,PSME,45.72,25.85412811,92,1427.236864,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,6353,129.0019073,167.9182434,192947.0156,21.80730057,43.18,122.4520264,group3,201,4050.4872,20.15167761,219,438,38.2,0.03301036,PIPO_Xeric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny1,N,cny052,44.2738167,-118.8732833,D,PIPO,58.42,30.32073563,76,1427.236864,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,6353,129.0019073,167.9182434,192947.0156,21.80730057,43.18,122.4520264,group3,201,4050.4872,20.15167761,219,438,38.2,0.033909125,PIPO_Xeric,65434.64876,34871.75385,13956.27624,7475.052467,1308.692975,1394.870154,1395.627624,1495.010493,0.4224106,0.602750521,0.60433565,0.812310652
cny,cny1,N,cny053,44.2738167,-118.8732833,D,ABGR,40.005,23.95807421,56,1427.236864,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,6353,129.0019073,167.9182434,192947.0156,21.80730057,43.18,122.4520264,group3,201,4050.4872,20.15167761,219,438,38.2,0.040209303,PIPO_Xeric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny1,N,cny054,44.2738167,-118.8732833,D,ABGR,30.48,20.89265889,53,1427.236864,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,6353,129.0019073,167.9182434,192947.0156,21.80730057,43.18,122.4520264,group3,201,4050.4872,20.15167761,219,438,38.2,0.011444369,PIPO_Xeric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny1,N,cny056,44.2738167,-118.8732833,D,PIPO,41.91,24.97052819,94,1427.236864,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,6353,129.0019073,167.9182434,192947.0156,21.80730057,43.18,122.4520264,group3,201,4050.4872,20.15167761,219,438,38.2,0.019739992,PIPO_Xeric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny1,N,cny058,44.275,-118.87285,D,PIPO,81.28,36.45398058,397,1436.705756,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,6353,127.9951859,167.0167999,195704.9375,13.91696072,43.18,126.5560455,group3,215,4236.4152,19.70425674,234,438,38.2,0.120189819,ABGR_Warm_Dry,86466.18435,42643.3001,26632.42227,15528.77091,1729.323687,1705.732004,2663.242227,3105.754181,0.695254093,0.65485817,2.294398201,3.052109238
cny,cny1,N,cny061,44.275,-118.87285,D,PIPO,25.4,19.07943899,64,1436.705756,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,6353,127.9951859,167.0167999,195704.9375,13.91696072,43.18,126.5560455,group3,215,4236.4152,19.70425674,234,438,38.2,0.005443461,ABGR_Warm_Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny1,N,cny062,44.2762167,-118.8706833,D,PIPO,114.3,44.8056,395,1429.302152,1.5,13.42000008,0.068300001,13.60999966,6.839900017,533.3768921,6353,143.1368866,184.269455,197692.0781,14.03733921,43.18,142.067215,group3,166,2993.7456,18.03461205,184,438,38.2,0.123081009,PSME,146263.149,51230.35824,17962.79741,9702.715605,2925.262979,2049.21433,1796.279741,1940.543121,0.4159718,-0.171091516,-0.340589657,-0.24391496
cny,cny1,N,cny066,44.2916167,-118.8664,D,PIPO,127.635,47.86149302,392,1543.315212,1.809999943,12.94999981,0.482799977,13.23999977,6.859899998,558.2808838,6357,164.5253143,210.2865295,202351.0625,15.99478817,86.36,207.8463135,group3,164,3281.7816,20.01086341,176,438,38.2,0.151880982,ABGR_Warm_Dry,92458.81067,45228.15949,18784.25321,10134.24509,1849.176213,1809.12638,1878.425321,2026.849017,-0.699359164,-0.733499524,-0.67442585,-0.547902514
cny,cny1,N,cny067,44.2728,-118.8734833,D,PIPO,123.19,28.0416,557,1405.262689,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,6353,139.6243744,179.7178497,191560.1563,18.04718781,43.18,121.6513748,group3,229,4542.1296,19.83462707,244,438,38.2,0.131766448,ABGR_Warm_Dry,48086.37326,23466.53473,10353.56313,5728.861337,961.7274652,938.6613893,1035.356313,1145.772267,-0.51455872,-0.562361773,-0.361967368,-0.133136952
cny,cny4,N,cny068,44.27645,-118.8775333,D,PIPO,95.25,35.3568,269,1593.266544,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,4951,96.74337006,133.6370087,192487.6406,32.1217308,76.2,105.5993881,group2,186,2773.0704,14.90898065,200,438,38.2,0.087218066,PIPO_Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny4,N,cny069,44.2765,-118.8777667,D,PIPO,81.28,39.624,276,1606.128122,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,4951,96.74337006,133.6370087,192487.6406,28.97840881,76.2,105.2755432,group2,176,2433.5232,13.82683636,191,438,38.2,0.081111504,PIPO_Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny4,N,cny070,44.2765333,-118.8773,D,PIPO,71.12,35.1,321,1584.598943,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,4951,96.74337006,133.6370087,192820.1406,31.38386536,76.2,135.1611176,group2,176,2770.3272,15.74049545,186,438,38.2,0.096204269,PIPO_Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sti,D1,N,D11076,44.20565749,-118.3698122,A,PIPO,76.454,23.44512195,242,1672.626016,1.129899979,12.86989975,-1.085399985,12.84999943,5.879899979,668.802002,5643,183.9403687,227.4274902,197717.3906,15.00434875,35.56,267.5360107,group1,146,2732.2272,18.71388493,170,220,25.55,0.170001789,ABGR_Warm_Dry,50428.66338,29288.37873,10659.17789,5577.453221,1008.573268,1171.535149,1065.917789,1115.490644,-0.02896092,0.253641022,0.070483642,0.156450895
sti,D1,N,D11077,44.20550323,-118.3699341,D,PIPO,69.85,23.20121951,159,1669.390344,1.129899979,12.86989975,-1.085399985,12.84999943,5.879899979,668.802002,5643,183.9403687,227.4274902,197717.3906,15.24228287,35.56,261.4429321,group1,151,3003.4992,19.89072318,173,220,25.55,0,ABGR_Warm_Dry,68217.16272,28937.26303,8536.066638,3489.733898,1364.343254,1157.490521,853.6066638,697.9467797,-0.443700491,-0.698437026,-1.072666168,-1.264359355
sti,D1,N,D11078,44.20565301,-118.3701263,D,PIPO,68.834,26.38024221,141,1664.316645,1.129899979,12.86989975,-1.085399985,12.84999943,5.879899979,668.802002,5643,182.9903717,225.565155,197717.3906,15.23604202,35.56,263.3683472,group1,149,2883.7128,19.35377718,171,220,25.55,0.150673925,ABGR_Warm_Dry,74309.81011,32873.70878,10747.50157,4883.618346,1486.196202,1314.948351,1074.750157,976.7236693,-0.30273509,-0.522569567,-0.830917053,-0.956755721
sti,D1,N,D11079,44.20578,-118.37006,A,PIPO,76.708,28.96341463,194,1664.609985,1.129899979,12.86989975,-1.085399985,12.84999943,5.879899979,668.802002,5643,182.9903717,225.565155,196059.4688,14.87587261,35.56,270.5280762,group1,136,2521.9152,18.54349412,158,220,25.55,0.035968094,ABGR_Warm_Dry,41203.88894,19202.53019,8054.288011,4162.343859,824.0777789,768.1012077,805.4288011,832.4687718,-0.895158657,-0.979275482,-0.923182753,-0.882549387
sti,D1,N,D11086,44.20550065,-118.3709411,A,PIPO,89.154,36.58536585,287,1648.104797,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,182.9903717,225.565155,195139.9063,16.21137619,99.06,260.4134521,group1,154,3020.568,19.61407792,173,220,25.55,0.011925486,PSME,46855.081,28019.45773,10177.10772,5853.220339,937.10162,1120.778309,1017.710772,1170.644068,-0.781359703,-0.605650494,-0.704247194,-0.5579478
sti,D1,N,D11088,44.20508881,-118.3713477,D,PIPO,89.662,36.58536585,342,1628.642543,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,182.1139069,223.7812958,192823.2813,21.75777626,99.06,262.8755798,group1,143,2968.752,20.7605035,166,220,25.55,0.250718729,PSME,33469.06509,12731.74405,4715.839392,2287.066571,669.3813018,509.2697621,471.5839392,457.4133143,-0.788636557,-1.10919404,-1.184644395,-1.213015241
sti,D1,N,D11091,44.20576868,-118.3717896,A,PIPO,45.212,19.20731707,288,1626.30743,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,182.1139069,223.7812958,197603.1094,18.14748001,99.06,251.9560394,group1,155,3013.5576,19.4423071,176,220,25.55,0.459819209,PSME,20720.50472,7582.92879,3285.752801,1897.381219,414.4100945,303.3171516,328.5752801,379.4762439,0.95174234,0.208263425,0.377301039,0.71795088
sti,D1,N,D11094,44.2057618,-118.3716751,A,PIPO,65.786,28.65853659,298,1629.549799,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,182.1139069,223.7812958,194900.7656,18.8272953,99.06,253.3024597,group1,150,2781.6048,18.544032,174,220,25.55,0,PSME,40709.82606,15402.68371,5854.694689,2589.913904,814.1965212,616.1073486,585.4694689,517.9827808,-0.190776515,-0.672365359,-0.746851314,-0.910923058
sti,D1,N,D11300,44.20582407,-118.3694117,A,PIPO,87.122,29.81707317,194,1681.081389,1.129899979,12.86989975,-1.085399985,12.84999943,5.879899979,668.802002,5643,183.9403687,227.4274902,194151.3125,17.64248848,35.56,273.668396,group1,146,2503.0176,17.14395616,168,220,25.55,0.048634996,ABGR_Warm_Dry,91226.21936,53853.79294,26235.88353,13866.18573,1824.524387,2154.151717,2623.588353,2773.237145,0.106896001,0.490304782,1.036333924,1.210399166
sti,D1,N,D11301,44.2060991,-118.3696047,D,PIPO,85.598,21.50609756,351,1673.588637,1.129899979,12.86989975,-1.085399985,12.84999943,5.879899979,668.802002,5643,180.927597,223.7581177,192275.7031,16.39842796,35.56,287.8294983,group1,128,2337.5112,18.26180625,144,220,25.55,0.016940253,ABGR_Warm_Dry,47858.85944,22078.57313,6432.300688,2317.536878,957.1771887,883.1429252,643.2300688,463.5073757,-0.072560336,-0.242486636,-0.793143885,-1.205650348
sti,D1,N,D11302,44.20639839,-118.3696632,A,PIPO,81.534,28.5945122,291,1667.388457,1.129899979,12.86989975,-1.085399985,12.84999943,5.879899979,668.802002,5643,180.927597,223.7581177,189148.0781,16.65986633,35.56,297.9996338,group1,133,2375.6112,17.86173835,157,220,25.55,0.398152887,ABGR_Warm_Dry,75037.8805,38342.46981,15826.32466,7090.929933,1500.75761,1533.698792,1582.632466,1418.185987,0.525467462,0.581277386,0.664182262,0.385572178
sti,D1,N,D11304,44.20641727,-118.3696467,A,PIPO,58.166,16.63719512,317,1670.039681,1.129899979,12.86989975,-1.085399985,12.84999943,5.879899979,668.802002,5643,180.927597,223.7581177,189148.0781,16.73508644,35.56,298.2306824,group1,136,2452.7256,18.03474706,159,220,25.55,0.978998811,ABGR_Warm_Dry,29609.07376,12822.30988,4975.618316,2266.499821,592.1814753,512.8923954,497.5618316,453.2999642,-0.157758158,-0.470254238,-0.530675435,-0.7051214
sti,D1,N,D11307,44.2055277,-118.3713064,A,PIPO,105.156,33.84146341,308,1637.853664,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,182.1139069,223.7812958,195139.9063,21.16059303,99.06,254.8410034,group1,142,2822.1432,19.87424789,167,220,25.55,0.050186157,PSME,43763.9728,22534.33623,10560.04273,6337.313378,875.2794559,901.3734491,1056.004273,1267.462676,-0.381274815,-0.320705152,0.038225615,0.529065181
sti,D1,N,D11308,44.20557863,-118.3711866,A,PIPO,95.758,33.53658537,283,1641.611575,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,182.1139069,223.7812958,195139.9063,20.31648064,99.06,257.3574524,group1,147,2839.5168,19.31644082,173,220,25.55,0.032558681,PSME,28251.53597,12651.14869,4933.386515,2422.96967,565.0307195,506.0459476,493.3386515,484.5939341,-0.892643505,-0.996067386,-1.018348355,-1.03368134
sti,D1,N,D11312,44.20590852,-118.3713302,A,PIPO,82.042,24.69512195,347,1637.333808,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.2324677,222.0421906,194900.7656,17.92265701,99.06,264.7579041,group1,136,2442.972,17.96302941,161,220,25.55,0.492651994,PSME,34900.9094,16261.90679,6423.935255,3270.089134,698.0181881,650.4762717,642.3935255,654.0178268,-0.451710984,-0.546298695,-0.56237984,-0.539252542
sti,D1,N,D11313,44.20610493,-118.3716972,A,PIPO,94.996,40.85365854,412,1628.105869,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.2324677,222.0421906,193510.5781,16.91703796,99.06,274.8673706,group1,158,3069.0312,19.4242481,185,220,25.55,0.017533229,PSME,26736.69801,13337.68439,3586.930063,1747.091511,534.7339602,533.5073756,358.6930063,349.4183022,-0.644294625,-0.648060131,-1.184724831,-1.213197354
sti,D1,N,D11314,44.20616102,-118.3718944,D,PIPO,55.626,22.25609756,208,1624.677464,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.2324677,222.0421906,193510.5781,16.27009201,99.06,283.928894,group1,169,3298.5456,19.5180213,201,220,25.55,0.012827908,PSME,52491.19906,23714.75542,8157.963396,3767.740658,1049.823981,948.590217,815.7963396,753.5481316,-0.010604663,-0.142206669,-0.314836234,-0.395757743
sti,D1,N,D11315,44.20601111,-118.3717911,A,PIPO,99.06,21.34146341,436,1628.155875,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,180.2324677,222.0421906,193510.5781,16.90182304,99.06,267.4039612,group1,160,3064.4592,19.15287,181,220,25.55,0.024558615,PSME,38491.38224,15290.20276,5281.17433,2518.73641,769.8276448,611.6081104,528.117433,503.747282,-0.148269363,-0.628494772,-0.881904345,-0.955872239
sti,D1,N,D11318,44.20476584,-118.3707249,A,PIPO,105.918,29.87804878,377,1647.59893,1.129899979,12.86989975,-1.085399985,12.84999943,5.879899979,668.802002,5643,182.9116058,225.4078827,191626.8906,18.21930122,35.56,273.9178162,group1,133,2603.2968,19.57366015,158,220,25.55,0.338692748,PSME,39699.60893,19249.13635,7727.545096,4008.893394,793.9921786,769.9654539,772.7545096,801.7786788,0.114995339,0.038004688,0.04694187,0.139946211
sti,D1,N,D11319,44.20470843,-118.3707994,A,PIPO,60.198,25.91463415,407,1647.955522,1.129899979,12.86989975,-1.085399985,12.84999943,5.879899979,668.802002,5643,182.9116058,225.4078827,191626.8906,18.13510323,35.56,278.399353,group1,136,2590.8,19.05,161,220,25.55,0.725331697,PSME,30800.77128,11711.69122,4072.523212,1949.946034,616.0154256,468.4676489,407.2523212,389.9892067,0.710288722,0.028980751,-0.253683561,-0.333396707
sti,D1,N,D11320,44.20470998,-118.3709614,A,PIPO,95.758,28.96341463,383,1644.642311,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,182.9116058,225.4078827,188890.625,19.02148819,35.56,279.0146179,group1,138,2702.6616,19.58450435,166,220,25.55,0.169093083,PSME,36874.7328,19816.81617,7619.947118,3625.267232,737.494656,792.6726469,761.9947118,725.0534464,-0.02076793,0.168653484,0.063338707,-0.063477558
sti,D1,N,D11321,44.20465907,-118.3709438,A,PIPO,45.72,22.32317073,314,1645.289118,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,182.9116058,225.4078827,191626.8906,18.84652138,35.56,282.0462036,group1,137,2641.3968,19.28026861,165,220,25.55,0.49389685,PSME,9106.841559,4165.061022,1658.192921,830.7706153,182.1368312,166.6024409,165.8192921,166.1541231,-0.80198882,-0.887104534,-0.891395547,-0.889560948
sti,D1,N,D11322,44.20464998,-118.3709284,A,PIPO,78.74,32.31707317,394,1645.289118,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,182.9116058,225.4078827,191626.8906,18.84652138,35.56,282.0462036,group1,138,2649.0168,19.19577391,167,220,25.55,0.169093083,PSME,53560.79921,27568.92695,13046.50619,6998.015446,1071.215984,1102.757078,1304.650619,1399.603089,0.948503691,1.031434468,1.562271736,1.811929599
sti,D1,N,D11324,44.20464524,-118.3706132,D,PIPO,105.41,28.96341463,246,1651.673249,1.129899979,12.86989975,-1.085399985,12.84999943,5.879899979,668.802002,5643,182.9116058,225.4078827,191626.8906,17.44311905,35.56,282.4030762,group1,142,2491.74,17.54746479,163,220,25.55,0.304835804,PSME,44309.56817,20929.22743,8708.35315,4200.324772,886.1913633,837.1690971,870.835315,840.0649543,-0.418310901,-0.527657216,-0.45256324,-0.521197879
sti,D1,N,D11325,44.20471689,-118.3708528,D,PIPO,90.17,29.57317073,178,1644.642311,0.709999979,13.96999931,-2.547799826,13.63000011,5.539999962,634.2659912,5643,182.9116058,225.4078827,191626.8906,19.02148819,35.56,279.0146179,group1,133,2562.7584,19.26886015,161,220,25.55,0.236719792,PSME,66934.27074,27557.79943,10157.43789,5019.60187,1338.685415,1102.311977,1015.743789,1003.920374,-0.268888496,-0.585721965,-0.701757419,-0.717605451
