site,year,month,ppt,tmax,vpdmax
myr,1999,8,18.40099907,26.29500008,27.18700027
myr,1999,9,0,22.11899948,23.4260006
myr,1999,10,19.49200058,16.74600029,15.55700016
myr,1999,11,45.92699814,7.448999882,6.133999825
myr,1999,12,59.75099945,3.078000069,3.710999966
myr,2000,1,98.84700012,0.512000024,2.036999941
myr,2000,2,92.66699982,4.428999901,3.52699995
myr,2000,3,66.49299622,6.513000011,5.801000118
myr,2000,4,25.37400055,13.20100021,10.16300011
myr,2000,5,30.21800041,15.17500019,12.18000031
myr,2000,6,19.70599937,21.98200035,21.4640007
myr,2000,7,13.13799953,26.50799942,29.0890007
myr,2000,8,3.404999971,28.19599915,33.72100067
myr,2000,9,21.66500092,19.97999954,18.20199966
myr,2000,10,49.82600021,12.625,9.527999878
myr,2000,11,43.38000107,2.267999887,3.230999947
myr,2000,12,46.4070015,1.921000004,2.930999994
myr,2001,1,41.99300003,1.332999945,3.130000114
myr,2001,2,30.76499939,2.598999977,3.579999924
myr,2001,3,43.79800034,8.036000252,6.415999889
myr,2001,4,52.25,8.383000374,7.288000107
myr,2001,5,25.50099945,18.75799942,17.52700043
myr,2001,6,30.91500092,19.79899979,18.04500008
myr,2001,7,30.66500092,25.79500008,26.73800087
myr,2001,8,8.642999649,28.8920002,34.06900024
myr,2001,9,29.0510006,23.45700073,23.68700027
myr,2001,10,26.81999969,14.37100029,12.55000019
myr,2001,11,66.85800171,5.802000046,4.712999821
myr,2001,12,103.3889999,-1.024999976,1.396999955
myr,2002,1,79.98500061,0.075000003,2.398999929
myr,2002,2,31.17300034,4.413000107,4.90500021
myr,2002,3,44.01499939,5.227000237,5.882999897
myr,2002,4,44.46699905,11.00800037,9.06099987
myr,2002,5,11.60900021,14.98900032,12.95300007
myr,2002,6,20.5,21.93700027,20.79899979
myr,2002,7,4.296000004,29.71199989,35.89199829
myr,2002,8,13.60900021,24.56200027,26.15500069
myr,2002,9,4.827000141,22.67499924,23.93700027
myr,2002,10,7.429999828,13.49699974,12.05099964
myr,2002,11,19.84700012,7.285999775,6.386000156
myr,2002,12,103.8700027,2.60800004,2.927999973
myr,2003,1,67.00099945,4.56400013,2.638000011
myr,2003,2,33.38000107,3.253999949,3.961999893
myr,2003,3,84.22599792,6.688000202,5.313000202
myr,2003,4,94.79499817,7.681000233,5.81400013
myr,2003,5,57.07300186,15.0369997,12.6079998
myr,2003,6,3.190000057,23.14100075,22.81800079
myr,2003,7,15.13000011,30.46299934,37.25099945
myr,2003,8,8.18599987,27.31999969,30.88100052
myr,2003,9,14.09799957,23.25099945,24.8939991
myr,2003,10,12.66800022,16.4640007,15.07900047
myr,2003,11,62.72800064,2.213999987,3.342000008
myr,2003,12,93.93099976,0.975000024,1.825999975
myr,2004,1,109.5490036,0.778999984,2.157000065
myr,2004,2,77.31999969,2.650000095,3.35800004
myr,2004,3,33.96099854,10.49600029,8.947999954
myr,2004,4,29.99300003,11.89799976,10.24400043
myr,2004,5,67.93199921,13.7869997,10.32800007
myr,2004,6,18.51300049,20.81699944,18.72900009
myr,2004,7,11.97399998,27.23999977,29.87400055
myr,2004,8,39.12400055,25.54899979,26.51199913
myr,2004,9,11.07900047,19.45800018,17.45899963
myr,2004,10,55.79899979,12.69200039,10.51900005
myr,2004,11,27.09799957,5.302000046,4.336999893
myr,2004,12,88.19799805,3.062000036,3.308000088
myr,2005,1,43.70100021,2.476999998,3.183000088
myr,2005,2,16.02099991,6.081999779,5.922999859
myr,2005,3,59.66799927,8.078000069,6.722000122
myr,2005,4,63.36899948,8.62899971,5.881999969
myr,2005,5,87.34600067,14.13500023,9.157999992
myr,2005,6,31.80599976,17.19599915,13.63700008
myr,2005,7,14.76900005,27.48200035,30.01000023
myr,2005,8,2.142999887,27.50499916,31.85499954
myr,2005,9,7.433000088,20.29400063,20.07999992
myr,2005,10,44.70800018,13.47500038,10.16499996
myr,2005,11,84.73000336,5.433000088,4.522999763
myr,2005,12,142.6490021,0.930000007,2.403000116
myr,2006,1,125.5400009,1.177000046,1.876999974
myr,2006,2,36.06800079,3.338999987,4.84499979
myr,2006,3,65.9509964,3.934999943,4.443999767
myr,2006,4,53.20399857,9.897999763,7.540999889
myr,2006,5,43.04399872,16.75099945,14.50199986
myr,2006,6,41.14400101,21.58399963,18.79700089
myr,2006,7,9.552000046,29.75200081,35.28099823
myr,2006,8,6.664000034,25.72999954,28.5170002
myr,2006,9,15.5170002,21.91600037,23.81800079
myr,2006,10,34.86199951,13.57499981,11.57299995
myr,2006,11,75.66500092,4.163000107,3.737999916
myr,2006,12,76.71399689,1.735000014,3.552999973
myr,2007,1,24.35000038,1.613000035,4.21600008
myr,2007,2,66.93299866,3.973999977,3.937000036
myr,2007,3,35.56399918,9.805999756,8.225999832
myr,2007,4,44.80099869,10.60999966,8.968000412
myr,2007,5,18.79400063,17.24200058,15.39599991
myr,2007,6,26.11499977,22.04899979,21.87999916
myr,2007,7,2.940000057,30.15699959,36.2820015
myr,2007,8,15.54399967,26.59300041,30.52300072
myr,2007,9,10.83500004,21.06500053,21.20700073
myr,2007,10,50.93600082,11.40799999,8.623999596
myr,2007,11,58.49499893,7.387000084,6.677000046
myr,2007,12,89.47299957,-0.954999983,1.845000029
myr,2008,1,97.04599762,-1.187999964,2.489000082
myr,2008,2,64.58599854,4.024000168,4.451000214
myr,2008,3,44.98400116,5.263000011,5.56799984
myr,2008,4,32.83300018,7.992000103,8.126999855
myr,2008,5,53.83100128,14.63899994,11.61499977
myr,2008,6,14.40999985,19.52499962,18.07299995
myr,2008,7,2.265000105,27.27099991,30.24500084
myr,2008,8,7.797999859,26.77700043,29.64599991
myr,2008,9,2.641000032,22.16500092,23.17099953
myr,2008,10,19.61700058,14.17800045,12.16399956
myr,2008,11,49.00099945,7.893000126,5.065000057
myr,2008,12,107.0049973,0.532000005,2.803999901
myr,2009,1,37.98500061,4.093999863,4.660999775
myr,2009,2,45.01399994,3.503000021,4.052000046
myr,2009,3,86.66200256,4.65899992,4.703999996
myr,2009,4,43.37900162,9.463999748,8.546999931
myr,2009,5,41.44499969,16.46100044,14.96100044
myr,2009,6,78.80699921,18.8409996,13.80799961
myr,2009,7,5.90199995,27.23800087,30.27599907
myr,2009,8,28.67499924,25.8220005,28.3409996
myr,2009,9,1.251999974,25.0909996,27.74300003
myr,2009,10,52.85300064,9.246999741,6.47300005
myr,2009,11,26.51499939,5.044000149,4.893000126
myr,2009,12,51.90000153,-0.596000016,2.628999949
myr,2010,1,96.92700195,1.804999948,1.99000001
myr,2010,2,55.31900024,3.430999994,3.404000044
myr,2010,3,38.26399994,7.06099987,7.024000168
myr,2010,4,68.67299652,8.168999672,7.681000233
myr,2010,5,58.60900116,10.50199986,8.081999779
myr,2010,6,66.61399841,17.67200089,13.45400047
myr,2010,7,7.438000202,25.74600029,27.38800049
myr,2010,8,9.166000366,24.56699944,26.10300064
myr,2010,9,8.194999695,21.29400063,20.25099945
myr,2010,10,60.02999878,14.74600029,12.16699982
myr,2010,11,72.52500153,3.516000032,3.785000086
myr,2010,12,150.9349976,0.499000013,1.664000034
myr,2011,1,59.40100098,2.407000065,3.539000034
myr,2011,2,49.76100159,1.593000054,3.789000034
myr,2011,3,116.0910034,3.674999952,3.38499999
myr,2011,4,59.46900177,6.143000126,5.572000027
myr,2011,5,103.7160034,10.89299965,7.820000172
myr,2011,6,37.59199905,16.84499931,12.16100025
myr,2011,7,1.993999958,24.70800018,23.85499954
myr,2011,8,1.468999982,27.45100021,29.71199989
myr,2011,9,3.992000103,24.78100014,26.00499916
myr,2011,10,37.42599869,13.34599972,9.906999588
myr,2011,11,35.45399857,3.207999945,3.898999929
myr,2011,12,33.6230011,3.65199995,4.515999794
myr,2012,1,101.7890015,2.661999941,3.937999964
myr,2012,2,27.4829998,3.441999912,4.144999981
myr,2012,3,89.875,5.518000126,5.144000053
myr,2012,4,65.35399628,11.24300003,9.993000031
myr,2012,5,27.91199875,14.80200005,12.625
myr,2012,6,33.55899811,18.45999908,15.87300014
myr,2012,7,4.960999966,27.77400017,30.5
myr,2012,8,1.065000057,28.48900032,34.31600189
myr,2012,9,1.184999943,24.6060009,26.98699951
myr,2012,10,44.91899872,13.50399971,11.81400013
myr,2012,11,44.70299911,5.375999928,3.96600008
myr,2012,12,107.6414948,-0.395000011,1.682000041
myr,2013,1,75.13899994,0.782999992,3.584000111
myr,2013,2,28.56299973,3.342000008,4.040999889
myr,2013,3,23.65800095,6.900000095,5.915999889
myr,2013,4,23.85899925,10.28499985,8.649000168
myr,2013,5,46.68299866,15.31200027,12.85000038
myr,2013,6,21.93099976,19.85700035,17.45700073
myr,2013,7,1.001999974,29.40200043,35.58200073
myr,2013,8,13.70600033,26.93199921,29.0720005
myr,2013,9,73.68099976,19.41500092,16.24699974
myr,2013,10,18.88899994,11.67300034,9.487000465
myr,2013,11,41.01499939,6.475999832,5.287000179
myr,2013,12,30.55699921,1.085999966,3.726999998
myr,2014,1,35.97900009,5.943999767,5.754000187
myr,2014,2,103.7839966,2.325000048,2.839999914
myr,2014,3,80.75,7.423999786,6.085000038
myr,2014,4,53.35100174,10.31499958,8.532999992
myr,2014,5,37.81299973,16.10199928,13.87100029
myr,2014,6,17.33799934,19.44099998,17.14299965
myr,2014,7,9.545000076,29.03100014,33.70399857
myr,2014,8,24.82999992,25.62999916,26.06699944
myr,2014,9,7.324999809,22.3920002,22.06999969
myr,2014,10,30.85400009,15.14099979,12.38399982
myr,2014,11,73.54000092,4.135000229,3.493000031
myr,2014,12,132.3399963,1.580000043,1.587000012
myr,2015,1,24.62800026,4.973999977,4.135000229
myr,2015,2,54.16400146,6.827000141,5.445000172
myr,2015,3,43.73300171,9.93999958,7.912000179
myr,2015,4,24.2329998,9.670999527,8.630000114
myr,2015,5,74.70999908,14.50599957,10.04899979
myr,2015,6,5.676000118,24.27700043,24.32500076
myr,2015,7,28.81999969,25.00099945,25.12400055
myr,2015,8,1.924999952,26.43000031,29.59499931
myr,2015,9,13.86299992,20.20899963,19.5
myr,2015,10,20.40299988,17.1079998,14.28299999
myr,2015,11,49.85100174,3.795000076,3.825000048
myr,2015,12,162.9830017,-0.085000001,1.626000047
myr,2016,1,76.34200287,0.606999993,1.924000025
myr,2016,2,26.70800018,6.145999908,4.870999813
myr,2016,3,76.09799957,6.123000145,4.756000042
myr,2016,4,20.97500038,14.17399979,12.10099983
myr,2016,5,33.5870018,15.23600006,11.75899982
myr,2016,6,21.33600044,21.65099907,21.01000023
myr,2016,7,10.36299992,25.04500008,26.42399979
myr,2016,8,1.248000026,26.58399963,30.01600075
myr,2016,9,6.313000202,20.10499954,18.81200027
myr,2016,10,79.16699982,11.19400024,7.020999908
myr,2016,11,40.13199997,7.005000114,5.25
myr,2016,12,102.2050018,-1.802000046,1.700999975
myr,2017,1,106.4219971,-1.245000005,2.065000057
myr,2017,2,65.09400177,2.611000061,3.076999903
myr,2017,3,89.31600189,6.791999817,4.796000004
myr,2017,4,73.39299774,7.919000149,6.139999866
myr,2017,5,15.5010004,15.875,13.51399994
myr,2017,6,24.31200027,20.85899925,19.1439991
myr,2017,7,5.300000191,29.27300072,34.28900146
myr,2017,8,8.920999527,28.46100044,33.04600143
myr,2017,9,11.37300014,21.28000069,22.31500053
myr,2017,10,53.70000076,11.80300045,9.079999924
myr,2017,11,57.38800049,4.416999817,3.286999941
myr,2017,12,39.60699844,2.61500001,3.904999971
myr,2018,1,55.84400177,3.83100009,3.127000093
myr,2018,2,39.6570015,1.45599997,3.467000008
myr,2018,3,58.78900146,5.397999763,4.97300005
myr,2018,4,36.77399826,10.18799973,8.227999687
myr,2018,5,41.09000015,17.17300034,12.42199993
myr,2018,6,33.24399948,19.33099937,16.0510006
myr,2018,7,1.891000032,28.05400085,33.07799911
myr,2018,8,2.859999895,26.75600052,30.8560009
myr,2018,9,0.024,21.1439991,21.1760006
myr,2018,10,32.67599869,12.67399979,9.586999893
myr,2018,11,37.09999847,5.69299984,4.941999912
myr,2018,12,69.35199738,-0.223000005,1.754999995
myr,2019,1,64.45300293,2.253000021,3.14199996
myr,2019,2,159.9779968,-1.004999995,1.58099997
myr,2019,3,49.92100143,5.399000168,5.260000229
myr,2019,4,78.72699738,9.873000145,6.857999802
myr,2019,5,71.40000153,14.33600044,10.64400005
myr,2019,6,18.45800018,19.43300056,16.35700035
myr,2019,7,8.100000381,25.07799911,24.66900063
myr,2019,8,17.09399986,26.82600021,28.46500015
myr,2019,9,41.27000046,19.06200027,16.73999977
myr,2019,10,30.70599937,8.930999756,7.815000057
myr,2019,11,22.63800049,7.927000046,6.916999817
myr,2019,12,54.67499924,0.625,1.76699996
myr,2020,1,116.1829987,0.898999989,1.934000015
myr,2020,2,53.55899811,4.188000202,4.815999985
myr,2020,3,48.90499878,6.172999859,5.472000122
myr,2020,4,33.38999939,11.02000046,9.020000458
myr,2020,5,63.19900131,15.60200024,12.60099983
myr,2020,6,39.02199936,19.01600075,16.00300026
myr,2020,7,2.792000055,26.24099922,28.42499924
myr,2020,8,5.828000069,27.76399994,30.9640007
myr,2020,9,8.87100029,24.29199982,26.70899963
myr,2020,10,14.53199959,16.17700005,15.52799988
myr,2020,11,77.40599823,4.790999889,5.052000046
myr,2020,12,41.0019989,2.012000084,3.390000105
myr,2021,1,53.72269821,2.080999851,2.74000001
myr,2021,2,101.164299,2.140799999,3.228999853
myr,2021,3,21.12929916,6.544299603,6.160899639
myr,2021,4,18.88220024,11.81659985,10.88729954
myr,2021,5,25.22099876,14.8671999,12.9958992
myr,2021,6,10.03489971,24.69759941,25.80529976
myr,2021,7,4.148600101,30.09029961,36.22330093
myr,2021,8,7.194200039,26.23419952,28.77659988
myr,2021,9,24.52540016,21.55760002,21.44709969
myr,2021,10,35.88850021,12.41409969,8.047999382
myr,2021,11,37.87590027,6.877999783,4.474599838
myr,2021,12,77.50450134,1.588699937,2.976699829
myr,2022,1,53.63139725,3.622200012,4.199100018
myr,2022,2,21.22970009,4.390599728,5.530900002
myr,2022,3,19.32799911,8.094200134,6.759699821
myr,2022,4,65.80809784,6.910699844,6.811499596
myr,2022,5,81.54560089,11.21459961,8.15719986
myr,2022,6,45.20249939,19.1955986,15.87709999
myr,2022,7,1.62319994,28.67509842,33.10799789
myr,2022,8,8.788999557,29.78590012,34.94649887
myr,2022,9,13.27869987,24.58370018,26.24909973
myr,2022,10,29.69859886,17.4435997,16.63579941
myr,2022,11,50.99829865,2.34829998,3.835199833
myr,2022,12,95.93779755,-0.919399977,1.680199981
myr,2023,1,52.77769852,0.166999996,2.15719986
myr,2023,2,26.66989899,1.911199927,3.970299959
myr,2023,3,116.3505936,0.989299953,2.689800024
myr,2023,4,69.68920135,8.557999611,7.722799778
myr,2023,5,54.97359848,17.20969963,12.97949982
myr,2023,6,41.55049896,19.20590019,14.67350006
myr,2023,7,3.53219986,28.35289955,31.66409874
myr,2023,8,45.7804985,25.89589882,24.87779999
myr,2023,9,23.69439888,19.87329865,17.39900017
myr,2023,10,26.99300003,13.79179955,10.83129978
myr,2023,11,55.00779724,6.265899658,4.861299992
myr,2023,12,78.95219421,2.108799934,1.858500004
myr,2024,1,NA,0.855599999,1.101599932
myr,2024,2,NA,3.340999842,3.138599873
myr,2024,3,50.60680008,5.808300018,5.658099651
myr,2024,4,32.10440063,10.60479927,8.522399902
myr,2024,5,55.92549896,13.02289963,10.72559929
myr,2024,6,10.64839935,22.02659988,20.95539856
myr,2024,7,3.571499825,29.24809837,34.52159882
myr,2024,8,10.37389946,25.92339897,28.04199982
myr,2024,9,20.63290024,22.57929993,21.9679985
nma,1924,1,48.20500183,-0.131999999,3.111999989
nma,1924,2,70.67199707,7.53000021,6.144000053
nma,1924,3,25.61400032,5.956999779,5.77699995
nma,1924,4,19.21500015,13.13000011,11.3920002
nma,1924,5,3.148999929,21.65299988,21.18099976
nma,1924,6,27.37400055,22.52199936,21.62199974
nma,1924,7,4.21999979,27.29400063,30.22599983
nma,1924,8,15.43999958,26.19499969,28.58499908
nma,1924,9,15.19400024,22.3239994,22.30800056
nma,1924,10,51.42599869,14.17399979,11.59799957
nma,1924,11,92.61299896,5.525000095,4.767000198
nma,1924,12,74.98600006,-2.996999979,2.051000118
nma,1925,1,115.9290009,2.743999958,3.618999958
nma,1925,2,87.91400146,6.392000198,5.269000053
nma,1925,3,42.34500122,9.116000175,7.645999908
nma,1925,4,69.10900116,13.90100002,11.12800026
nma,1925,5,50.29800034,18.45400047,15.56999969
nma,1925,6,29.7840004,21.65699959,19.50600052
nma,1925,7,8.484000206,29.82799911,35.29999924
nma,1925,8,23.0909996,25.87100029,27.73999977
nma,1925,9,35.3429985,20.94000053,19.39800072
nma,1925,10,22.93400002,14.34399986,12.11900043
nma,1925,11,43.16899872,6.521999836,5.422999859
nma,1925,12,87.12200165,2.724999905,2.786000013
nma,1926,1,58.86199951,1.468999982,3.04399991
nma,1926,2,103.3769989,6.894999981,5.486000061
nma,1926,3,22.94099998,11.17399979,9.430999756
nma,1926,4,33.69599915,16.52199936,14.11299992
nma,1926,5,39.22100067,17.36400032,14.51900005
nma,1926,6,14.77600002,24.8920002,25.30500031
nma,1926,7,8.18999958,29.22599983,34.22399902
nma,1926,8,48.45800018,27.06800079,29.74500084
nma,1926,9,11.11200047,18.89999962,17.33600044
nma,1926,10,22.00900078,16.5529995,14.16300011
nma,1926,11,184.371994,8.324000359,6.136000156
nma,1926,12,102.7350006,0.273000002,2.457999945
nma,1927,1,92.71800232,1.756000042,3.440999985
nma,1927,2,114.5970001,4.47300005,4.360000134
nma,1927,3,49.57400131,7.195000172,6.308000088
nma,1927,4,31.02099991,10.78800011,8.965999603
nma,1927,5,37.2140007,13.92099953,10.62100029
nma,1927,6,50.34000015,21.84600067,19.80599976
nma,1927,7,5.547999859,27.79500008,31.02000046
nma,1927,8,9.420999527,26.02300072,27.81399918
nma,1927,9,64.4980011,18.22299957,15.25500011
nma,1927,10,41.45899963,14.27299976,11.31499958
nma,1927,11,189.3849945,6.78399992,4.778999805
nma,1927,12,72.06199646,-1.046000004,2.697999954
nma,1928,1,85.68399811,1.253000021,3.131000042
nma,1928,2,18.81900024,2.469000101,3.869999886
nma,1928,3,100.2210007,7.852000237,6.236999989
nma,1928,4,60.95100021,10.18299961,8.262000084
nma,1928,5,8.128000259,21.02599907,19.97699928
nma,1928,6,21.78899956,20.32099915,17.72800064
nma,1928,7,10.53600025,28.04100037,31.28800011
nma,1928,8,2.60800004,26.34000015,29.03000069
nma,1928,9,19.42700005,22.97900009,23.78000069
nma,1928,10,33.80899811,14.51299953,11.92000008
nma,1928,11,38.23899841,5.479000092,4.59800005
nma,1928,12,64.15599823,-0.294,2.536999941
nma,1929,1,117.3659973,-2.036000013,2.621000051
nma,1929,2,27.81500053,-0.973999977,3.164999962
nma,1929,3,54.99200058,6.602000237,5.769999981
nma,1929,4,52.26200104,8.951000214,7.447000027
nma,1929,5,21.09300041,17.21999931,15.04199982
nma,1929,6,53.4070015,20.09199905,17.35000038
nma,1929,7,0,28.34000015,32.66400146
nma,1929,8,7.586999893,29.8220005,36.56499863
nma,1929,9,10.70199966,19.35400009,18.11800003
nma,1929,10,14.93200016,17.00300026,15.25699997
nma,1929,11,11.55099964,8.328000069,7.566999912
nma,1929,12,162.4929962,4.890999794,4.396999836
nma,1930,1,57.00600052,-5.074999809,1.95599997
nma,1930,2,94.81099701,5.797999859,5.002999783
nma,1930,3,37.64500046,8.079000473,6.801000118
nma,1930,4,47.32799911,15.43500042,12.86499977
nma,1930,5,55.34700012,15.12300014,12.15400028
nma,1930,6,21.84600067,20.84399986,19.1079998
nma,1930,7,0,28.07500076,31.8010006
nma,1930,8,14.04100037,27.21699905,30.36100006
nma,1930,9,32.41899872,21.08200073,19.77099991
nma,1930,10,39.34999847,12.71800041,10.18400002
nma,1930,11,61.43700027,5.481999874,5.262000084
nma,1930,12,33.04600143,-0.822000027,2.368999958
nma,1931,1,87.21299744,1.534999967,3.017999887
nma,1931,2,41.99100113,3.52699995,4.315000057
nma,1931,3,101.4609985,6.90199995,6.119999886
nma,1931,4,32.85100174,12.62899971,10.7489996
nma,1931,5,13.30099964,19.55900002,18.25200081
nma,1931,6,47.4109993,21.54100037,19.20599937
nma,1931,7,0,29.32500076,35.10900116
nma,1931,8,0,28.63100052,34.01100159
nma,1931,9,11.7869997,20.40299988,19.62700081
nma,1931,10,49.13000107,15.08300018,12.89900017
nma,1931,11,89.64600372,3.775000095,4.386000156
nma,1931,12,152.9129944,-1.008000016,2.036000013
nma,1932,1,104.3529968,0.041999999,2.88499999
nma,1932,2,70.09899902,0.684000015,3.161999941
nma,1932,3,118.8669968,5.827000141,5.31400013
nma,1932,4,49.56900024,11.97299957,9.557999611
nma,1932,5,49.29399872,16.1420002,14.62800026
nma,1932,6,12.78499985,22.76000023,23.35099983
nma,1932,7,8.534000397,26.42900085,28.5510006
